year,month,day,hour,map_mm,mat_degc,ptps
1988,10,30,00,0.0,3.444444444444442,0.15166666666666667
1988,10,30,06,0.0,0.740740740740742,0.7666666666666666
1988,10,30,12,0.0,5.055555555555556,0.31
1988,10,30,18,0.0,12.86111111111111,0.0
1988,10,31,00,0.0,4.8518518518518485,0.07
1988,10,31,06,0.22859999999999997,2.1111111111111134,0.4766666666666666
1988,10,31,12,1.4477999999999998,7.407407407407409,0.12333333333333334
1988,10,31,18,1.4986,8.342592592592597,0.0
1988,11,01,00,1.3969999999999998,7.777777777777778,0.01
1988,11,01,06,1.2192,6.185185185185185,0.02
1988,11,01,12,2.2605999999999997,6.601851851851851,0.008333333333333333
1988,11,01,18,20.828,7.435185185185184,0.0016666666666666668
1988,11,02,00,6.476999999999999,3.2407407407407423,0.049999999999999996
1988,11,02,06,10.541,4.851851851851852,0.021666666666666667
1988,11,02,12,5.842,6.25,0.008333333333333333
1988,11,02,18,15.341599999999998,8.98148148148148,0.0
1988,11,03,00,34.950399999999995,6.148148148148146,0.01
1988,11,03,06,19.9644,3.4907407407407396,0.034999999999999996
1988,11,03,12,5.867399999999999,4.083333333333334,0.028333333333333332
1988,11,03,18,19.4564,4.981481481481483,0.02
1988,11,04,00,14.757399999999999,4.296296296296297,0.03
1988,11,04,06,8.102599999999999,2.694444444444445,0.09000000000000001
1988,11,04,12,3.8861999999999997,2.37037037037037,0.17666666666666667
1988,11,04,18,0.3302,4.249999999999999,0.03
1988,11,05,00,0.4826,3.6296296296296284,0.03833333333333334
1988,11,05,06,0.38099999999999995,4.259259259259258,0.028333333333333332
1988,11,05,12,0.7366,6.361111111111109,0.008333333333333333
1988,11,05,18,3.1241999999999996,8.009259259259258,0.0
1988,11,06,00,20.32,6.425925925925924,0.0016666666666666668
1988,11,06,06,6.7564,2.8981481481481493,0.06833333333333334
1988,11,06,12,1.4731999999999998,2.018518518518518,0.16166666666666665
1988,11,06,18,0.8889999999999999,3.6574074074074088,0.049999999999999996
1988,11,07,00,0.0,0.7222222222222245,0.5866666666666667
1988,11,07,06,0.0,-0.28703703703703654,0.9216666666666667
1988,11,07,12,0.9652,1.2314814814814785,0.6533333333333333
1988,11,07,18,2.5907999999999998,3.4629629629629637,0.135
1988,11,08,00,3.4798,1.555555555555558,0.4183333333333333
1988,11,08,06,7.264399999999999,1.1203703703703698,0.3466666666666667
1988,11,08,12,1.8541999999999998,0.5555555555555556,0.6933333333333334
1988,11,08,18,1.4223999999999999,1.0277777777777786,0.695
1988,11,09,00,2.921,-1.0648148148148155,0.955
1988,11,09,06,0.9652,-1.4444444444444433,0.9716666666666667
1988,11,09,12,0.9652,0.40740740740740794,0.8016666666666666
1988,11,09,18,9.118599999999999,3.6018518518518525,0.075
1988,11,10,00,6.6293999999999995,2.1018518518518507,0.09500000000000001
1988,11,10,06,11.379199999999997,1.4351851851851865,0.16833333333333333
1988,11,10,12,2.413,0.8240740740740746,0.665
1988,11,10,18,3.6830000000000003,1.009259259259261,0.7783333333333333
1988,11,11,00,1.0413999999999999,-0.5185185185185186,0.93
1988,11,11,06,0.5334,-0.9074074074074091,0.945
1988,11,11,12,1.5239999999999998,0.7037037037037032,0.6283333333333333
1988,11,11,18,0.0,3.342592592592592,0.07333333333333333
1988,11,12,00,5.2324,3.250000000000001,0.04833333333333333
1988,11,12,06,15.697199999999999,3.685185185185185,0.034999999999999996
1988,11,12,12,6.4516,1.6296296296296278,0.20666666666666667
1988,11,12,18,2.3876,2.000000000000001,0.36000000000000004
