year,month,day,hour,flow_cfs
2021,2,19,0,236.770184703964
2021,2,19,6,238.121953593992
2021,2,19,12,235.107751649764
2021,2,19,18,235.107751649764
2021,2,20,0,234.554365124865
2021,2,20,6,229.00139510142
2021,2,20,12,229.00139510142
2021,2,20,18,229.00139510142
2021,2,21,0,231.432793680307
2021,2,21,6,230.865010826093
2021,2,21,12,232.855226436663
2021,2,21,18,251.762274737076
2021,2,22,0,289.613710371795
2021,2,22,6,403.13159624117
2021,2,22,12,417.456069204054
2021,2,22,18,456.336781531883
2021,2,23,0,428.516993913186
2021,2,23,6,380.827316069347
2021,2,23,12,363.114417647517
2021,2,23,18,343.433419401039
2021,2,24,0,332.75434443981
2021,2,24,6,318.928426113282
2021,2,24,12,309.958564128846
2021,2,24,18,303.978656139222
2021,2,25,0,297.500695786927
2021,2,25,6,299.983094152093
2021,2,25,12,297.003129640649
2021,2,25,18,297.003129640649
2021,2,26,0,282.527798125866
2021,2,26,6,288.930401396932
2021,2,26,12,279.963595836338
2021,2,26,18,276.974660649473
2021,2,27,0,273.730632176964
2021,2,27,6,265.520030343397
2021,2,27,12,259.553288088489
2021,2,27,18,259.553288088489
2021,2,28,0,253.019686892582
2021,2,28,6,257.460841313046
2021,2,28,12,254.443722078909
2021,2,28,18,257.460841313046
2021,3,1,0,248.246076206952
2021,3,1,6,251.095888107783
2021,3,1,12,248.082737450489
2021,3,1,18,251.095888107783
2021,3,2,0,251.20836864401
2021,3,2,6,251.320874149294
2021,3,2,12,248.305023659502
2021,3,2,18,251.320874149294
2021,3,3,0,246.895592296455
2021,3,3,6,243.501052996485
2021,3,3,12,240.519407449589
2021,3,3,18,243.501052996485
2021,3,4,0,242.059739843657
2021,3,4,6,240.580897864209
2021,3,4,12,238.567668593379
2021,3,4,18,243.600741770454
2021,3,5,0,280.451108875822
2021,3,5,6,308.893858384044
2021,3,5,12,311.993127866158
2021,3,5,18,357.449080270499
2021,3,6,0,394.857782265901
2021,3,6,6,363.054794948514
2021,3,6,12,343.215735115262
2021,3,6,18,336.272064173623
2021,3,7,0,328.076112160856
2021,3,7,6,321.834053301448
2021,3,7,12,321.834053301448
2021,3,7,18,315.855711754053
2021,3,8,0,304.865844401168
2021,3,8,6,296.808311650629
2021,3,8,12,290.791926955008
2021,3,8,18,287.783734607198
2021,3,9,0,288.370838365363
2021,3,9,6,279.896906342412
2021,3,9,12,276.876436130084
2021,3,9,18,270.835495705427
2021,3,10,0,272.409558496138
2021,3,10,6,265.983975173359
2021,3,10,12,260.006807191935
2021,3,10,18,260.006807191935
2021,3,11,0,259.595100402137
2021,3,11,6,251.239258570993
2021,3,11,12,251.239258570993
2021,3,11,18,248.260136927858
2021,3,12,0,246.930177425124
2021,3,12,6,240.531251353566
2021,3,12,12,243.550472081854
2021,3,12,18,240.531251353566
2021,3,13,0,239.83923513669
2021,3,13,6,237.146863628089
2021,3,13,12,234.145004594822
2021,3,13,18,234.145004594822
2021,3,14,0,237.293254735257
2021,3,14,6,234.434055110225
2021,3,14,12,232.430345237488
2021,3,14,18,250.46373409212
2021,3,15,0,256.042511559323
2021,3,15,6,245.749871988781
2021,3,15,12,240.834874549005
2021,3,15,18,234.936877621274
2021,3,16,0,236.922740703419
2021,3,16,6,236.91513117634
2021,3,16,12,228.917995946759
2021,3,16,18,231.916921657852
2021,3,17,0,231.569799056862
2021,3,17,6,228.233057983788
2021,3,17,12,228.233057983788
2021,3,17,18,225.24310525911
2021,3,18,0,229.018106932608
