year,month,day,hour,flow_cfs
2004,1,16,6,2689.19308182578
2004,1,16,12,2184.96937898344
2004,1,16,18,1872.83089627152
2004,1,17,0,1711.81931596851
2004,1,17,6,1571.3648844469
2004,1,17,12,1460.87829100923
2004,1,17,18,1374.94427389104
2004,1,18,0,1296.72073226067
2004,1,18,6,1267.15695510934
2004,1,18,12,1279.58006251237
2004,1,18,18,1316.84938472147
2004,1,19,0,1296.10675355803
2004,1,19,6,1287.71002980025
2004,1,19,12,1287.71002980025
2004,1,19,18,1275.20799067598
2004,1,20,0,1222.4420290753
2004,1,20,6,1155.09447805061
2004,1,20,12,1092.99262439197
2004,1,20,18,1033.37484487968
2004,1,21,0,991.644856154981
2004,1,21,6,942.412756131706
2004,1,21,12,901.384232447872
2004,1,21,18,861.598997360518
2004,1,22,0,831.581375065431
2004,1,22,6,802.81890694981
2004,1,22,12,782.934847334954
2004,1,22,18,755.594265364527
2004,1,23,0,777.918122088101
2004,1,23,6,806.935696359524
2004,1,23,12,765.000455446352
2004,1,23,18,820.914109997248
2004,1,24,0,969.040270745115
2004,1,24,6,967.059165776034
2004,1,24,12,949.657072818625
2004,1,24,18,901.179813865842
2004,1,25,0,829.575867097893
2004,1,25,6,771.914697537499
2004,1,25,12,738.514542355588
2004,1,25,18,711.299601096253
2004,1,26,0,708.559391783702
2004,1,26,6,705.517439129156
2004,1,26,12,718.229465059411
2004,1,26,18,765.263961001355
2004,1,27,0,905.029000462123
2004,1,27,6,913.612522767092
2004,1,27,12,897.364967642643
2004,1,27,18,889.866096046743
2004,1,28,0,957.362882272657
2004,1,28,6,1327.29328368454
2004,1,28,12,1722.9287817059
2004,1,28,18,1518.7298149852
2004,1,29,0,1627.45136434324
2004,1,29,6,1917.15377007717
2004,1,29,12,2843.5636455507
2004,1,29,18,2418.959119292
2004,1,30,0,3050.08838208263
2004,1,30,6,4518.36246102441
2004,1,30,12,3966.11816023254
2004,1,30,18,2962.03761333822
2004,1,31,0,2311.63281586694
2004,1,31,6,1931.94880301438
2004,1,31,12,1698.14608163048
2004,1,31,18,1538.17579857833
2004,2,1,0,1479.20459507615
2004,2,1,6,1370.63078115347
2004,2,1,12,1271.84658070998
2004,2,1,18,1202.69764039953
2004,2,2,0,1150.44512288617
2004,2,2,6,1099.2351975185
2004,2,2,12,1048.42500236826
2004,2,2,18,1013.72535689981
2004,2,3,0,973.15274177369
2004,2,3,6,933.687497981172
2004,2,3,12,901.362764362649
2004,2,3,18,877.740843641421
2004,2,4,0,895.401292116724
2004,2,4,6,1014.47831113242
2004,2,4,12,1005.72202484645
2004,2,4,18,939.424428681195
2004,2,5,0,880.261124079983
2004,2,5,6,831.410010890933
2004,2,5,12,789.155989410676
2004,2,5,18,769.271744008203
2004,2,6,0,752.491428756094
2004,2,6,6,730.445426811717
2004,2,6,12,750.560963522539
2004,2,6,18,805.878689477299
2004,2,7,0,815.640497025383
2004,2,7,6,817.80334244005
2004,2,7,12,797.887279306045
2004,2,7,18,763.034168821538
2004,2,8,0,729.124101223916
2004,2,8,6,696.485439760961
2004,2,8,12,670.367235769925
2004,2,8,18,651.711375776328
2004,2,9,0,634.213578874
2004,2,9,6,616.648108733475
2004,2,9,12,592.930873782187
2004,2,9,18,580.448118544668
2004,2,10,0,575.013797868069
2004,2,10,6,563.355510447799
2004,2,10,12,545.906445964903
2004,2,10,18,539.674637221011
2004,2,11,0,535.656706504799
2004,2,11,6,530.370107952136
2004,2,11,12,519.112251887114
2004,2,11,18,514.10876030266
2004,2,12,0,515.258241639633
2004,2,12,6,516.408249661475
2004,2,12,12,510.125910857807
2004,2,12,18,505.100039814873
2004,2,13,0,509.39543872519
2004,2,13,6,508.665572591476
2004,2,13,12,503.654089117669
2004,2,13,18,503.654089117669
2004,2,14,0,506.502122891395
2004,2,14,6,514.422512435022
2004,2,14,12,560.036331271624
2004,2,14,18,584.110291213165
2004,2,15,0,594.921999663286
2004,2,15,6,594.330517307885
2004,2,15,12,643.647304914284
2004,2,15,18,708.138488707268
2004,2,16,0,732.963371477565
2004,2,16,6,704.801608162846
2004,2,16,12,665.785804853832
2004,2,16,18,723.680222667209
2004,2,17,0,799.586134970047
2004,2,17,6,757.837509222237
2004,2,17,12,704.677618689519
2004,2,17,18,672.534429065085
2004,2,18,0,681.463523754854
2004,2,18,6,696.692156674387
2004,2,18,12,871.188336917508
2004,2,18,18,1193.03684714371
2004,2,19,0,1120.89184772129
2004,2,19,6,985.554472992479
2004,2,19,12,927.508031600692
2004,2,19,18,886.752019559649
2004,2,20,0,864.182270681294
2004,2,20,6,806.910641685399
2004,2,20,12,766.070072397641
2004,2,20,18,725.229503109883
2004,2,21,0,701.336774764809
2004,2,21,6,677.288982755925
2004,2,21,12,652.388652507545
2004,2,21,18,633.713404821261
2004,2,22,0,622.056825870283
2004,2,22,6,605.375503906914
2004,2,22,12,586.652550177834
2004,2,22,18,569.177793364026
2004,2,23,0,564.657413459846
2004,2,23,6,552.626930365454
2004,2,23,12,536.373197119411
2004,2,23,18,525.120612564458
2004,2,24,0,525.470103960992
2004,2,24,6,525.819653604737
2004,2,24,12,519.559895823729
2004,2,24,18,525.819653604737
2004,2,25,0,530.267398097904
2004,2,25,6,535.954036822976
2004,2,25,12,518.463695294953
2004,2,25,18,513.466454858376
2004,2,26,0,502.04187583391
2004,2,26,6,490.625420324843
2004,2,26,12,474.396080721222
2004,2,26,18,463.160384072561
2004,2,27,0,519.108993366775
2004,2,27,6,526.394515376312
