year,month,day,hour,map_mm,mat_degc,ptps
1979,12,2,6,2.2098,2.741,0.00333333333333333
1979,12,2,12,0,2.167,0.0783333333333333
1979,12,2,18,0,-0.139,0.816666666666667
1979,12,3,0,5.1816,1.241,0.395
1979,12,3,6,2.3114,3.259,0.0566666666666667
1979,12,3,12,0.6858,5.824,0
1979,12,3,18,9.4234,7.472,0
1979,12,4,0,25.908,8.176,0
1979,12,4,6,1.5748,5.704,0
1979,12,4,12,1.27,4.343,0
1979,12,4,18,0.5334,3.417,0.01
1979,12,5,0,0.2794,3.083,0.01
1979,12,5,6,0.7874,3.815,0
1979,12,5,12,1.3716,4.639,0
1979,12,5,18,1.905,4.519,0
1979,12,6,0,4.0894,4.259,0
1979,12,6,6,3.429,4.611,0
1979,12,6,12,2.2098,5.111,0
1979,12,6,18,1.524,5.37,0
1979,12,7,0,0.4318,4.87,0
1979,12,7,6,0,4.028,0
1979,12,7,12,0.4826,5.593,0
1979,12,7,18,0.1016,4.574,0
1979,12,8,0,0.381,4.676,0
1979,12,8,6,2.286,4.981,0
1979,12,8,12,2.286,5.148,0
1979,12,8,18,2.286,4.648,0
1979,12,9,0,2.2606,5.306,0
1979,12,9,6,0,5.435,0
1979,12,9,12,6.8072,5.5,0
1979,12,9,18,2.8956,1.435,0.478333333333333
1979,12,10,0,2.3622,-1.917,1
1979,12,10,6,1.6764,-0.88,0.891666666666667
1979,12,10,12,0,0.676,0.69
1979,12,10,18,0,-3.241,1
1979,12,11,0,0,-4.167,1
1979,12,11,6,0,-1.213,0.901666666666667
1979,12,11,12,3.7338,1.593,0.336666666666667
1979,12,11,18,6.0706,1.389,0.276666666666667
1979,12,12,0,8.763,0.769,0.458333333333333
1979,12,12,6,4.8006,0.898,0.428333333333333
1979,12,12,12,0.6604,0.898,0.51
1979,12,12,18,0.635,-1.907,0.976666666666667
1979,12,13,0,11.9126,0.593,0.508333333333333
1979,12,13,6,12.6492,3.37,0
1979,12,13,12,7.4168,4.639,0
1979,12,13,18,2.8448,4.435,0
1979,12,14,0,9.4996,3.861,0
1979,12,14,6,1.9304,3.75,0
1979,12,14,12,6.7564,4.398,0
1979,12,14,18,30.8864,4.102,0
1979,12,15,0,30.7086,2.87,0.0433333333333333
1979,12,15,6,5.5372,2.12,0.141666666666667
1979,12,15,12,2.5146,1.472,0.323333333333333
1979,12,15,18,0.0254,-1.176,0.968333333333333
1979,12,16,0,0,-1.398,1
1979,12,16,6,0.0508,-1.63,0.968333333333333
1979,12,16,12,0.254,0.944,0.505
1979,12,16,18,15.3924,1.519,0.236666666666667
1979,12,17,0,25.7302,1.815,0.165
1979,12,17,6,8.6868,3.963,0.00166666666666667
1979,12,17,12,5.9944,6.306,0
1979,12,17,18,5.2324,5.593,0
1979,12,18,0,3.7846,5.389,0
1979,12,18,6,1.778,5.241,0
1979,12,18,12,8.8138,5.833,0
1979,12,18,18,1.016,5.472,0
1979,12,19,0,2.3114,5.037,0
1979,12,19,6,4.064,5.435,0
1979,12,19,12,1.9304,5.185,0
1979,12,19,18,0.635,3.102,0.04
1979,12,20,0,0.1016,2.176,0.195
1979,12,20,6,3.0988,3.778,0.00666666666666667
1979,12,20,12,5.3848,4.204,0.00333333333333333
1979,12,20,18,0.4318,2.25,0.09
1979,12,21,0,2.9464,2.204,0.0366666666666667
1979,12,21,6,2.5146,2.88,0.0266666666666667
1979,12,21,12,5.7912,2.954,0.065
1979,12,21,18,1.1176,-0.056,0.741666666666667
1979,12,22,0,0.254,-2.778,1
1979,12,22,6,0.4826,-0.426,0.775
1979,12,22,12,0.5588,0.917,0.533333333333333
1979,12,22,18,0.5334,-3.074,1
1979,12,23,0,0.4064,-1.843,1
1979,12,23,6,0.2286,-0.139,0.953333333333333
1979,12,23,12,0.9652,2.213,0.415
1979,12,23,18,0.4318,-0.222,0.948333333333333
1979,12,24,0,0.3302,-0.454,0.978333333333333
1979,12,24,6,0.1524,1.306,0.406666666666667
1979,12,24,12,0,3.463,0.08
1979,12,24,18,0.1016,2.222,0.168333333333333
1979,12,25,0,0.7366,0.935,0.525
1979,12,25,6,0.4064,3.509,0.0516666666666667
1979,12,25,12,0,4.213,0.015
1979,12,25,18,0.0254,0.491,0.62
1979,12,26,0,0.4064,0.898,0.498333333333333
1979,12,26,6,0.0508,2.648,0.166666666666667
1979,12,26,12,0,4.944,0
1979,12,26,18,0,2.306,0.238333333333333
1979,12,27,0,0,-1.056,0.843333333333333
1979,12,27,6,0,0.87,0.523333333333333
1979,12,27,12,0,4.287,0.0683333333333333
1979,12,27,18,0,1.491,0.656666666666667
1979,12,28,0,0,0.787,0.858333333333333
1979,12,28,6,0,1.667,0.628333333333333
1979,12,28,12,0.1778,4.185,0.0716666666666667
1979,12,28,18,0.0508,2.046,0.206666666666667
1979,12,29,0,0,1.685,0.298333333333333
1979,12,29,6,0,2.111,0.335
1979,12,29,12,0,3.926,0.101666666666667
1979,12,29,18,0.0508,2.463,0.241666666666667
1979,12,30,0,0.3048,1.741,0.425
1979,12,30,6,0.4318,2.093,0.401666666666667
1979,12,30,12,0.8128,3.963,0.0816666666666667
1979,12,30,18,0.1016,2.25,0.218333333333333
1979,12,31,0,1.7018,2.556,0.161666666666667
1979,12,31,6,0.9652,3.009,0.0233333333333333
1979,12,31,12,0.2794,4.204,0
1979,12,31,18,3.175,3.722,0.00333333333333333
1980,1,1,0,5.08,4.333,0
1980,1,1,6,7.5184,3.889,0
1980,1,1,12,0.9144,2.741,0.0616666666666667
1980,1,1,18,0.0254,0.981,0.488333333333333
1980,1,2,0,0.0508,0.741,0.563333333333333
1980,1,2,6,0.4826,2.481,0.07
1980,1,2,12,1.016,2.63,0.0866666666666667
1980,1,2,18,0,0.722,0.608333333333333
1980,1,3,0,0.0254,-2.213,0.961666666666667
1980,1,3,6,0.1524,-1.898,0.92
1980,1,3,12,0.1524,0.778,0.725
1980,1,3,18,0.1524,-1.926,0.96
1980,1,4,0,4.6736,-2,1
1980,1,4,6,1.651,-1.102,0.958333333333333
1980,1,4,12,6.6294,0.444,0.745
1980,1,4,18,4.9022,-1.278,0.943333333333333
1980,1,5,0,0.9144,-1.667,1
1980,1,5,6,0.889,-2.537,1
1980,1,5,12,0.2794,-2.741,1
1980,1,5,18,0,-4.796,1
1980,1,6,0,0,-7.852,1
1980,1,6,6,0,-7.574,1
1980,1,6,12,0,-5.102,1
1980,1,6,18,0,-8.833,1
1980,1,7,0,0,-9.639,1
1980,1,7,6,0.1016,-7.602,1
1980,1,7,12,5.0292,-4.907,1
1980,1,7,18,5.08,-7.343,1
1980,1,8,0,11.8364,-6.926,1
1980,1,8,6,7.9756,-7.824,1
1980,1,8,12,2.4384,-6.398,1
1980,1,8,18,2.3114,-7.833,1
1980,1,9,0,2.9972,-7.815,1
1980,1,9,6,0.762,-7.12,1
1980,1,9,12,3.175,-4.75,1
1980,1,9,18,2.1844,-6.843,1
1980,1,10,0,2.2098,-7.25,1
1980,1,10,6,1.9812,-6.685,1
1980,1,10,12,0.2286,-3.287,1
1980,1,10,18,0.3048,-4.12,0.998333333333333
1980,1,11,0,0.1778,-4.315,0.996666666666667
1980,1,11,6,0,-3.722,1
1980,1,11,12,8.3312,-2.306,1
1980,1,11,18,10.2108,0.509,0.541666666666667
1980,1,12,0,25.3746,4.833,0
1980,1,12,6,7.6454,3.37,0.113333333333333
1980,1,12,12,3.3528,2.019,0.436666666666667
1980,1,12,18,0.508,-1.074,0.945
1980,1,13,0,0.635,-2.222,1
1980,1,13,6,8.3312,0.481,0.606666666666667
1980,1,13,12,6.2992,1.213,0.308333333333333
1980,1,13,18,0.7112,0.731,0.56
1980,1,14,0,0.4064,-1.093,0.966666666666667
1980,1,14,6,1.2192,-0.204,0.843333333333333
1980,1,14,12,1.3716,1.12,0.508333333333333
1980,1,14,18,0.127,-1.685,0.983333333333333
1980,1,15,0,0.1016,-2.12,0.993333333333333
1980,1,15,6,0,-0.583,0.78
1980,1,15,12,1.524,1.87,0.196666666666667
1980,1,15,18,22.4536,0.352,0.623333333333333
1980,1,16,0,6.1214,0.065,0.728333333333333
1980,1,16,6,4.8514,0.824,0.455
1980,1,16,12,6.2738,1.444,0.27
1980,1,16,18,1.1684,-0.241,0.805
1980,1,17,0,0.2286,-2.389,1
1980,1,17,6,0.1016,-1.963,0.998333333333333
1980,1,17,12,0,-0.944,0.966666666666667
